word_id	utterance_id	location	surface	auto	fix	eng	speaker	langid	filename	clause	clauseno
3926	667	2	.				HEN	999	zeledon4		
3927	668	1	a	to.PREP			HEN	spa	zeledon4		
3928	668	2	Magda	name			HEN	spa	zeledon4		
3929	668	3	le	him.PRON.OBL.MF.23S			HEN	spa	zeledon4		
3930	668	4	gustó	like.V.3S.PAST			HEN	spa	zeledon4		
3931	668	5	.				HEN	999	zeledon4		
3932	669	1	no	no.ADV			ETH	eng	zeledon4		
3933	669	2	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
3934	669	3	don't	do.V.1S.PRES+NEG			ETH	eng	zeledon4		
3935	669	4	care	care.V.INFIN			ETH	eng	zeledon4		
3936	669	5	.				ETH	999	zeledon4		
3937	670	1	quién	who.INT.MF.SG			ETH	spa	zeledon4		
3938	670	2	es	be.V.3S.PRES			ETH	spa	zeledon4		
3939	670	3	Magda	name			ETH	spa	zeledon4		
3940	670	4	?				ETH	999	zeledon4		
3941	671	1	.				HEN	999	zeledon4		
3942	672	1	oh	oh.IM			ETH	spa	zeledon4		
3943	672	2	la	the.DET.DEF.F.SG			ETH	spa	zeledon4		
3944	672	3	amiga	friend.N.F.SG			ETH	spa	zeledon4		
3945	672	4	de	of.PREP			ETH	spa	zeledon4		
3946	672	5	Mayra	name			ETH	spa	zeledon4		
3947	672	6	.				ETH	999	zeledon4		
3948	673	1	sí	yes.ADV			HEN	spa	zeledon4		
3949	673	2	.				HEN	999	zeledon4		
3950	674	1	ok	OK.E			ETH	spa	zeledon4		
3951	674	2	.				ETH	999	zeledon4		
3952	675	1	Magda	name			HEN	spa	zeledon4		
3953	675	2	es	be.V.3S.PRES			HEN	spa	zeledon4		
3954	675	3	diseñadora	designer.N.F.SG			HEN	spa	zeledon4		
3955	675	4	y	and.CONJ			HEN	spa	zeledon4		
3956	675	5	eso	that.PRON.DEM.NT.SG			HEN	spa	zeledon4		
3957	675	6	.				HEN	999	zeledon4		
3958	676	1	sí	yes.ADV			ETH	spa	zeledon4		
3959	676	2	oh	oh.IM			ETH	eng	zeledon4		
3960	676	3	yeah	yeah.ADV			ETH	eng	zeledon4		
3961	676	4	.				ETH	999	zeledon4		
3962	677	1	what	what.REL			ETH	eng	zeledon4		
3963	677	2	did	did.V.PAST			ETH	eng	zeledon4		
3964	677	3	she	she.PRON.SUB.F.3S			ETH	eng	zeledon4		
3965	677	4	design	design.V.3S.PRES			ETH	eng	zeledon4		
3966	677	5	?				ETH	999	zeledon4		
3967	678	1	yeah	yeah.ADV			HEN	eng	zeledon4		
3968	678	2	.				HEN	999	zeledon4		
3969	679	1	well	well.ADV			HEN	eng	zeledon4		
3970	679	2	she	she.PRON.SUB.F.3S			HEN	eng	zeledon4		
3971	679	3	she's	she.PRON.SUB.F.3S+BE.V.3S.PRES			HEN	eng	zeledon4		
3972	679	4	been	been.V.PASTPART			HEN	eng	zeledon4		
3973	679	5	designing	design.V.PRESPART			HEN	eng	zeledon4		
3974	679	6	a	a.DET.INDEF			HEN	eng	zeledon4		
3975	679	7	lot	lot.N.SG			HEN	eng	zeledon4		
3976	679	8	of	of.PREP			HEN	eng	zeledon4		
3977	679	9	things	thing.N.PL			HEN	eng	zeledon4		
3978	679	10	.				HEN	999	zeledon4		
3979	680	1	like	like.CONJ.[or].like.V.INFIN			ETH	eng	zeledon4		
3980	680	2	?				ETH	999	zeledon4		
3981	681	1	.				ETH	999	zeledon4		
3982	682	1	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
3983	682	2	have	have.V.2SP.PRES			HEN	eng	zeledon4		
3984	682	3	to	to.PREP			HEN	eng	zeledon4		
3985	682	4	see	see.V.INFIN			HEN	eng	zeledon4		
3986	682	5	her	her.ADJ.POSS.F.3S			HEN	eng	zeledon4		
3987	682	6	house	house.N.SG			HEN	eng	zeledon4		
3988	682	7	man	man.N.SG			HEN	eng	zeledon4		
3989	682	8	.				HEN	999	zeledon4		
3990	683	1	who	who.REL			ETH	eng	zeledon4		
3991	683	2	did	did.V.PAST			ETH	eng	zeledon4		
3992	683	3	she	she.PRON.SUB.F.3S			ETH	eng	zeledon4		
3993	683	4	design	design.V.3S.PRES			ETH	eng	zeledon4		
3994	683	5	for	for.PREP			ETH	eng	zeledon4		
3995	683	6	herself	herself.PRON.REFL.F.3S			ETH	eng	zeledon4		
3996	683	7	or	or.CONJ			ETH	eng	zeledon4		
3997	683	8	for	for.PREP			ETH	eng	zeledon4		
3998	683	9	other	other.ADJ			ETH	eng	zeledon4		
3999	683	10	people	people.N.SG			ETH	eng	zeledon4		
4000	683	11	?				ETH	999	zeledon4		
4001	684	1	.				HEN	999	zeledon4		
4002	685	1	because	because.CONJ			ETH	eng	zeledon4		
4003	685	2	if	if.CONJ			ETH	eng	zeledon4		
4004	685	3	she	she.PRON.SUB.F.3S			ETH	eng	zeledon4		
4005	685	4	designs	design.V.3S.PRES			ETH	eng	zeledon4		
4006	685	5	for	for.PREP			ETH	eng	zeledon4		
4007	685	6	herself	herself.PRON.REFL.F.3S			ETH	eng	zeledon4		
4008	685	7	and	and.CONJ			ETH	eng	zeledon4		
4009	685	8	she	she.PRON.SUB.F.3S			ETH	eng	zeledon4		
4010	685	9	tells	tell.V.3S.PRES			ETH	eng	zeledon4		
4011	685	10	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4012	685	11	this	this.DEM.NEAR.SG			ETH	eng	zeledon4		
4013	685	12	looks	look.SV.INFIN+PV			ETH	eng	zeledon4		
4014	685	13	good	good.ADJ			ETH	eng	zeledon4		
4015	685	14	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
4016	685	15	sorry	sorry.ADJ			ETH	eng	zeledon4		
4017	685	16	con	con.N.SG			ETH	eng	zeledon4		
4018	685	17	excuse	excuse.N.SG			ETH	eng	zeledon4		
4019	685	18	me	me.PRON.OBJ.1S			ETH	eng	zeledon4		
4020	685	19	but	but.CONJ			ETH	eng	zeledon4		
4021	685	20	that	that.CONJ.[or].that.DEM.FAR			ETH	eng	zeledon4		
4022	685	21	does	does.V.INFIN			ETH	eng	zeledon4		
4023	685	22	not	not.ADV			ETH	eng	zeledon4		
4024	685	23	look	look.SV.INFIN			ETH	eng	zeledon4		
4025	685	24	good	good.ADJ			ETH	eng	zeledon4		
4026	685	25	.				ETH	999	zeledon4		
4027	686	1	.				HEN	999	zeledon4		
4028	687	1	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
4029	687	2	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
4030	687	3	sorry	sorry.ADJ			ETH	eng	zeledon4		
4031	687	4	.				ETH	999	zeledon4		
4032	688	1	huh	huh.IM			HEN	eng	zeledon4		
4033	688	2	?				HEN	999	zeledon4		
4034	689	1	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
4035	689	2	bet	bet.N.SG			ETH	eng	zeledon4		
4036	689	3	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4037	689	4	she	she.PRON.SUB.F.3S			ETH	eng	zeledon4		
4038	689	5	didn't	did.V.PAST+NEG			ETH	eng	zeledon4		
4039	689	6	say	say.SV.INFIN			ETH	eng	zeledon4		
4040	689	7	that	that.DEM.FAR			ETH	eng	zeledon4		
4041	689	8	.				ETH	999	zeledon4		
4042	690	1	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
4043	690	2	bet	bet.N.SG			ETH	eng	zeledon4		
4044	690	3	.				ETH	999	zeledon4		
4045	691	1	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
4046	691	2	don't	do.V.1S.PRES+NEG			ETH	eng	zeledon4		
4047	691	3	believe	believe.V.INFIN			ETH	eng	zeledon4		
4048	691	4	it	it.PRON.OBJ.3S			ETH	eng	zeledon4		
4049	691	5	.				ETH	999	zeledon4		
4050	692	1	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
4051	692	2	know	know.V.1S.PRES			ETH	eng	zeledon4		
4052	692	3	Magda	name			ETH	eng	zeledon4		
4053	692	4	.				ETH	999	zeledon4		
4054	693	1	she	she.PRON.SUB.F.3S			ETH	eng	zeledon4		
4055	693	2	wouldn't	be.V.3S.COND+NEG			ETH	eng	zeledon4		
4056	693	3	say	say.SV.INFIN			ETH	eng	zeledon4		
4057	693	4	that	that.DEM.FAR			ETH	eng	zeledon4		
4058	693	5	.				ETH	999	zeledon4		
4059	694	1	what	what.REL			HEN	eng	zeledon4		
4060	694	2	?				HEN	999	zeledon4		
4061	695	1	that	that.CONJ.[or].that.DEM.FAR			ETH	eng	zeledon4		
4062	695	2	this	this.DEM.NEAR.SG			ETH	eng	zeledon4		
4063	695	3	looks	look.SV.INFIN+PV			ETH	eng	zeledon4		
4064	695	4	good	good.ADJ			ETH	eng	zeledon4		
4065	695	5	back	back.ADV			ETH	eng	zeledon4		
4066	695	6	here	here.ADV			ETH	eng	zeledon4		
4067	695	7	.				ETH	999	zeledon4		
4068	696	1	yes	yes.ADV			HEN	eng	zeledon4		
4069	696	2	she	she.PRON.SUB.F.3S			HEN	eng	zeledon4		
4070	696	3	said	said.V.PAST			HEN	eng	zeledon4		
4071	696	4	that	that.DEM.FAR			HEN	eng	zeledon4		
4072	696	5	.				HEN	999	zeledon4		
4073	697	1	no	no.ADV			ETH	eng	zeledon4		
4074	697	2	it	it.PRON.SUB.3S			ETH	eng	zeledon4		
4075	697	3	doesn't	does.V.3S.PRES+NEG			ETH	eng	zeledon4		
4076	697	4	look	look.SV.INFIN			ETH	eng	zeledon4		
4077	697	5	good	good.ADJ			ETH	eng	zeledon4		
4078	697	6	.				ETH	999	zeledon4		
4079	698	1	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
4080	698	2	telling	tell.V.PRESPART			ETH	eng	zeledon4		
4081	698	3	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4082	698	4	.				ETH	999	zeledon4		
4083	699	1	trust	trust.V.INFIN			ETH	eng	zeledon4		
4084	699	2	me	me.PRON.OBJ.1S			ETH	eng	zeledon4		
4085	699	3	.				ETH	999	zeledon4		
4086	700	1	so	so.ADV			HEN	eng	zeledon4		
4087	700	2	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
4088	700	3	want	want.V.2SP.PRES			HEN	eng	zeledon4		
4089	700	4	to	to.PREP			HEN	eng	zeledon4		
4090	700	5	put	put.V.INFIN			HEN	eng	zeledon4		
4091	700	6	it	it.PRON.OBJ.3S			HEN	eng	zeledon4		
4092	700	7	in	in.PREP			HEN	eng	zeledon4		
4093	700	8	your	your.ADJ.POSS.2SP			HEN	eng	zeledon4		
4094	700	9	garage	garage.N.SG			HEN	eng	zeledon4		
4095	700	10	.				HEN	999	zeledon4		
4096	701	1	no	no.ADV			ETH	eng	zeledon4		
4097	701	2	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4098	701	3	can	can.V.2SP.PRES			ETH	eng	zeledon4		
4099	701	4	keep	keep.V.INFIN			ETH	eng	zeledon4		
4100	701	5	that	that.CONJ.[or].that.DEM.FAR			ETH	eng	zeledon4		
4101	701	6	one	one.PRON.SG			ETH	eng	zeledon4		
4102	701	7	.				ETH	999	zeledon4		
4103	702	1	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4104	702	2	just	just.ADV			ETH	eng	zeledon4		
4105	702	3	give	give.V.2SP.PRES			ETH	eng	zeledon4		
4106	702	4	me	me.PRON.OBJ.1S			ETH	eng	zeledon4		
4107	702	5	.				ETH	999	zeledon4		
4108	703	1	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4109	703	2	can	can.V.2SP.PRES			ETH	eng	zeledon4		
4110	703	3	give	give.V.INFIN			ETH	eng	zeledon4		
4111	703	4	me	me.PRON.OBJ.1S			ETH	eng	zeledon4		
4112	703	5	a	a.DET.INDEF			ETH	eng	zeledon4		
4113	703	6	nice	nice.ADJ			ETH	eng	zeledon4		
4114	703	7	one	one.PRON.SG			ETH	eng	zeledon4		
4115	703	8	.				ETH	999	zeledon4		
4116	704	1	I've	I.PRON.SUB.1S+HAVE.V.PRES			ETH	eng	zeledon4		
4117	704	2	seen	seen.V.PASTPART			ETH	eng	zeledon4		
4118	704	3	nicer	nicer.ADJ			ETH	eng	zeledon4		
4119	704	4	ones	one.PRON.PL			ETH	eng	zeledon4		
4120	704	5	than	than.CONJ			ETH	eng	zeledon4		
4121	704	6	that	that.CONJ.[or].that.DEM.FAR			ETH	eng	zeledon4		
4122	704	7	one	one.PRON.SG			ETH	eng	zeledon4		
4123	704	8	.				ETH	999	zeledon4		
4124	705	1	with	with.PREP			ETH	eng	zeledon4		
4125	705	2	the	the.DET.DEF			ETH	eng	zeledon4		
4126	705	3	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4127	705	4	know	know.V.2SP.PRES			ETH	eng	zeledon4		
4128	705	5	with	with.PREP			ETH	eng	zeledon4		
4129	705	6	the	the.DET.DEF			ETH	eng	zeledon4		
4130	705	7	wording	word.N.SG+ASV			ETH	eng	zeledon4		
4131	705	8	on	on.PREP			ETH	eng	zeledon4		
4132	705	9	it	it.PRON.OBJ.3S			ETH	eng	zeledon4		
4133	705	10	.				ETH	999	zeledon4		
4134	706	1	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4135	706	2	know	know.V.2SP.PRES			ETH	eng	zeledon4		
4136	706	3	etched	unk			ETH	eng	zeledon4		
4137	706	4	in	in.PREP			ETH	eng	zeledon4		
4138	706	5	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4139	706	6	know	know.V.2SP.PRES			ETH	eng	zeledon4		
4140	706	7	etched	unk			ETH	eng	zeledon4		
4141	706	8	inside	inside.N.SG			ETH	eng	zeledon4		
4142	706	9	.				ETH	999	zeledon4		
4143	707	1	yeah	yeah.ADV			ETH	eng	zeledon4		
4144	707	2	if	if.CONJ			ETH	eng	zeledon4		
4145	707	3	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4146	707	4	go	go.V.2SP.PRES			ETH	eng	zeledon4		
4147	707	5	to	to.PREP			ETH	eng	zeledon4		
4148	707	6	the	the.DET.DEF			ETH	eng	zeledon4		
4149	707	7	liquor	liquor.N.SG			ETH	eng	zeledon4		
4150	707	8	store	store.N.SG			ETH	eng	zeledon4		
4151	707	9	they	they.PRON.SUB.3P			ETH	eng	zeledon4		
4152	707	10	have	have.V.3P.PRES			ETH	eng	zeledon4		
4153	707	11	the	the.DET.DEF			ETH	eng	zeledon4		
4154	707	12	ones	one.PRON.PL			ETH	eng	zeledon4		
4155	707	13	with	with.PREP			ETH	eng	zeledon4		
4156	707	14	the	the.DET.DEF			ETH	eng	zeledon4		
4157	707	15	with	with.PREP			ETH	eng	zeledon4		
4158	707	16	the	the.DET.DEF			ETH	eng	zeledon4		
4159	707	17	name	name.N.SG			ETH	eng	zeledon4		
4160	707	18	of	of.PREP			ETH	eng	zeledon4		
4161	707	19	the	the.DET.DEF			ETH	eng	zeledon4		
4162	707	20	company	company.N.SG			ETH	eng	zeledon4		
4163	707	21	.				ETH	999	zeledon4		
4164	708	1	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
4165	708	2	want	want.V.2SP.PRES			HEN	eng	zeledon4		
4166	708	3	that	that.DEM.FAR			HEN	eng	zeledon4		
4167	708	4	?				HEN	999	zeledon4		
4168	709	1	yeah	yeah.ADV			ETH	eng	zeledon4		
4169	709	2	something	something.PRON			ETH	eng	zeledon4		
4170	709	3	with	with.PREP			ETH	eng	zeledon4		
4171	709	4	the	the.DET.DEF			ETH	eng	zeledon4		
4172	709	5	name	name.N.SG			ETH	eng	zeledon4		
4173	709	6	of	of.PREP			ETH	eng	zeledon4		
4174	709	7	the	the.DET.DEF			ETH	eng	zeledon4		
4175	709	8	company	company.N.SG			ETH	eng	zeledon4		
4176	709	9	.				ETH	999	zeledon4		
4177	710	1	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4178	710	2	know	know.V.2SP.PRES			ETH	eng	zeledon4		
4179	710	3	.				ETH	999	zeledon4		
4180	711	1	what	what.REL			ETH	eng	zeledon4		
4181	711	2	was	was.V.3S.PAST			ETH	eng	zeledon4		
4182	711	3	that	that.DEM.FAR			ETH	eng	zeledon4		
4183	711	4	?				ETH	999	zeledon4		
4184	712	1	it	it.PRON.SUB.3S			ETH	eng	zeledon4		
4185	712	2	sounded	sound.N.SG+AV			ETH	eng	zeledon4		
4186	712	3	like	like.CONJ.[or].like.N.SG			ETH	eng	zeledon4		
4187	712	4	there	there.ADV			ETH	eng	zeledon4		
4188	712	5	was	was.V.3S.PAST			ETH	eng	zeledon4		
4189	712	6	a	a.DET.INDEF			ETH	eng	zeledon4		
4190	712	7	bomb	bomb.ADJ			ETH	eng	zeledon4		
4191	712	8	.				ETH	999	zeledon4		
4192	713	1	but	but.CONJ			HEN	eng	zeledon4		
4193	713	2	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
4194	713	3	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
4195	713	4	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
4196	713	5	wanna	want.V.2SP.PRES+TO.PREP			HEN	eng	zeledon4		
4197	713	6	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
4198	713	7	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
4199	713	8	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
4200	713	9	wanna	want.V.2SP.PRES+TO.PREP			HEN	eng	zeledon4		
4201	713	10	have	have.V.INFIN			HEN	eng	zeledon4		
4202	713	11	dos	dos.N.PL.[or].do.SV.INFIN+PV			HEN	eng	zeledon4		
4203	713	12	?				HEN	999	zeledon4		
4204	714	1	whatever	whatever.REL			ETH	eng	zeledon4		
4205	714	2	.				ETH	999	zeledon4		
4206	715	1	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
4207	715	2	not	not.ADV			ETH	eng	zeledon4		
4208	715	3	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4209	715	4	know	know.V.2SP.PRES			ETH	eng	zeledon4		
4210	715	5	.				ETH	999	zeledon4		
4211	716	1	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
4212	716	2	easy	easy.ADJ			ETH	eng	zeledon4		
4213	716	3	.				ETH	999	zeledon4		
4214	717	1	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4215	717	2	get	get.V.2SP.PRES			ETH	eng	zeledon4		
4216	717	3	me	me.PRON.OBJ.1S			ETH	eng	zeledon4		
4217	717	4	whatever	whatever.REL			ETH	eng	zeledon4		
4218	717	5	I'll	I.PRON.SUB.1S+BE.V.FUT			ETH	eng	zeledon4		
4219	717	6	take	take.V.INFIN			ETH	eng	zeledon4		
4220	717	7	whatever	whatever.REL			ETH	eng	zeledon4		
4221	717	8	.				ETH	999	zeledon4		
4222	718	1	it	it.PRON.SUB.3S			ETH	eng	zeledon4		
4223	718	2	doesn't	does.V.3S.PRES+NEG			ETH	eng	zeledon4		
4224	718	3	have	have.SV.INFIN			ETH	eng	zeledon4		
4225	718	4	to	to.PREP			ETH	eng	zeledon4		
4226	718	5	be	be.V.INFIN			ETH	eng	zeledon4		
4227	718	6	gorgeous	gorgeous.ADJ			ETH	eng	zeledon4		
4228	718	7	.				ETH	999	zeledon4		
4229	719	1	just	just.ADJ.[or].just.ADV			ETH	eng	zeledon4		
4230	719	2	something	something.PRON			ETH	eng	zeledon4		
4231	719	3	so	so.ADV			ETH	eng	zeledon4		
4232	719	4	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
4233	719	5	can	can.V.1S.PRES			ETH	eng	zeledon4		
4234	719	6	put	put.V.INFIN			ETH	eng	zeledon4		
4235	719	7	my	my.ADJ.POSS.1S			ETH	eng	zeledon4		
4236	719	8	wines	wine.N.PL			ETH	eng	zeledon4		
4237	719	9	in	in.PREP			ETH	eng	zeledon4		
4238	719	10	there	there.ADV			ETH	eng	zeledon4		
4239	719	11	.				ETH	999	zeledon4		
4240	720	1	and	and.CONJ			ETH	eng	zeledon4		
4241	720	2	then	then.ADV			ETH	eng	zeledon4		
4242	720	3	when	when.CONJ			ETH	eng	zeledon4		
4243	720	4	my	my.ADJ.POSS.1S			ETH	eng	zeledon4		
4244	720	5	friends	friend.N.PL			ETH	eng	zeledon4		
4245	720	6	come	come.V.3P.PRES			ETH	eng	zeledon4		
4246	720	7	over	over.ADV.[or].over.PREP			ETH	eng	zeledon4		
4247	720	8	or	or.CONJ			ETH	eng	zeledon4		
4248	720	9	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4249	720	10	come	come.V.2SP.PRES			ETH	eng	zeledon4		
4250	720	11	over	over.ADV.[or].over.PREP			ETH	eng	zeledon4		
4251	720	12	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
4252	720	13	bring	bring.V.2SP.PRES			ETH	eng	zeledon4		
4253	720	14	some	some.ADJ			ETH	eng	zeledon4		
4254	720	15	bottles	unk			ETH	eng	zeledon4		
4255	720	16	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
4256	720	17	can	can.V.1S.PRES			ETH	eng	zeledon4		
4257	720	18	put	put.V.INFIN			ETH	eng	zeledon4		
4258	720	19	them	them.PRON.OBJ.3P			ETH	eng	zeledon4		
4259	720	20	in	in.PREP			ETH	eng	zeledon4		
4260	720	21	it	it.PRON.OBJ.3S			ETH	eng	zeledon4		
4261	720	22	.				ETH	999	zeledon4		
4262	721	1	I	I.PRON.SUB.1S			HEN	eng	zeledon4		
4263	721	2	think	think.V.1S.PRES			HEN	eng	zeledon4		
4264	721	3	.				HEN	999	zeledon4		
4265	722	1	mmhm	mmhm.IM			HEN	eng	zeledon4		
4266	722	2	but	but.CONJ			HEN	eng	zeledon4		
4267	722	3	it	it.PRON.SUB.3S			HEN	eng	zeledon4		
4268	722	4	doesn't	does.V.3S.PRES+NEG			HEN	eng	zeledon4		
4269	722	5	have	have.SV.INFIN			HEN	eng	zeledon4		
4270	722	6	to	to.PREP			HEN	eng	zeledon4		
4271	722	7	be	be.V.INFIN			HEN	eng	zeledon4		
4272	722	8	that	that.DEM.FAR			HEN	eng	zeledon4		
4273	722	9	size	size.N.SG			HEN	eng	zeledon4		
4274	722	10	.				HEN	999	zeledon4		
4275	723	1	it	it.PRON.SUB.3S			ETH	eng	zeledon4		
4276	723	2	doesn't	does.V.3S.PRES+NEG			ETH	eng	zeledon4		
4277	723	3	have	have.SV.INFIN			ETH	eng	zeledon4		
4278	723	4	to	to.PREP			ETH	eng	zeledon4		
4279	723	5	be	be.V.INFIN			ETH	eng	zeledon4		
4280	723	6	that	that.CONJ.[or].that.DEM.FAR			ETH	eng	zeledon4		
4281	723	7	no	no.ADV			ETH	eng	zeledon4		
4282	723	8	.				ETH	999	zeledon4		
4283	724	1	no	no.ADV			ETH	eng	zeledon4		
4284	724	2	it	it.PRON.SUB.3S			ETH	eng	zeledon4		
4285	724	3	could	can.V.COND			ETH	eng	zeledon4		
4286	724	4	be	be.V.INFIN			ETH	eng	zeledon4		
4287	724	5	half	half.N.SG			ETH	eng	zeledon4		
4288	724	6	of	of.PREP			ETH	eng	zeledon4		
4289	724	7	this	this.DEM.NEAR.SG			ETH	eng	zeledon4		
4290	724	8	.				ETH	999	zeledon4		
4291	725	1	mmhm	mmhm.IM			HEN	eng	zeledon4		
4292	725	2	I	I.PRON.SUB.1S			HEN	eng	zeledon4		
4293	725	3	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
4294	725	4	want	want.V.2SP.PRES			HEN	eng	zeledon4		
4295	725	5	one	one.PRON.SG			HEN	eng	zeledon4		
4296	725	6	like	like.CONJ.[or].like.N.SG			HEN	eng	zeledon4		
4297	725	7	that	that.DEM.FAR			HEN	eng	zeledon4		
4298	725	8	.				HEN	999	zeledon4		
4299	726	1	no	not.ADV			ETH	spa	zeledon4		
4300	726	2	no	not.ADV			ETH	spa	zeledon4		
4301	726	3	.				ETH	999	zeledon4		
4302	727	1	no	not.ADV			ETH	spa	zeledon4		
4303	727	2	me	me.PRON.OBL.MF.1S			ETH	spa	zeledon4		
4304	727	3	interesa	interest.V.3S.PRES			ETH	spa	zeledon4		
4305	727	4	.				ETH	999	zeledon4		
4306	728	1	ah	ah.IM			HEN	spa	zeledon4		
4307	728	2	?				HEN	999	zeledon4		
4308	729	1	no	not.ADV			ETH	spa	zeledon4		
4309	729	2	no	not.ADV			ETH	spa	zeledon4		
4310	729	3	tiene	have.V.3S.PRES			ETH	spa	zeledon4		
4311	729	4	que	that.CONJ			ETH	spa	zeledon4		
4312	729	5	ser	be.V.INFIN			ETH	spa	zeledon4		
4313	729	6	de	of.PREP			ETH	spa	zeledon4		
4314	729	7	ese	that.ADJ.DEM.M.SG			ETH	spa	zeledon4		
4315	729	8	tamaño	size.N.M.SG			ETH	spa	zeledon4		
4316	729	9	.				ETH	999	zeledon4		
4317	730	1	puede	be_able.V.2S.IMPER			ETH	spa	zeledon4		
4318	730	2	ser	be.V.INFIN			ETH	spa	zeledon4		
4319	730	3	más	more.ADV			ETH	spa	zeledon4		
4320	730	4	chico	lad.N.M.SG			ETH	spa	zeledon4		
4321	730	5	.				ETH	999	zeledon4		
4322	731	1	.				HEN	999	zeledon4		
4323	732	1	ok	OK.E			HEN	spa	zeledon4		
4324	732	2	yo	I.PRON.SUB.MF.1S			HEN	spa	zeledon4		
4325	732	3	voy	go.V.1S.PRES			HEN	spa	zeledon4		
4326	732	4	a	to.PREP			HEN	spa	zeledon4		
4327	732	5	hacer	do.V.INFIN			HEN	spa	zeledon4		
4328	732	6	una	a.DET.INDEF.F.SG			HEN	spa	zeledon4		
4329	732	7	llamada	call.N.F.SG			HEN	spa	zeledon4		
4330	732	8	.				HEN	999	zeledon4		
4331	733	1	.				ETH	999	zeledon4		
4332	734	1	está	be.V.3S.PRES			HEN	spa	zeledon4		
4333	734	2	bien	well.ADV			HEN	spa	zeledon4		
4334	734	3	.				HEN	999	zeledon4		
4335	735	1	pues	then.CONJ			ETH	spa	zeledon4		
4336	735	2	.				ETH	999	zeledon4		
4337	736	1	lo	the.DET.DEF.NT.SG			HEN	spa	zeledon4		
4338	736	2	que	that.PRON.REL			HEN	spa	zeledon4		
4339	736	3	pasa	pass.V.3S.PRES			HEN	spa	zeledon4		
4340	736	4	es	be.V.3S.PRES			HEN	spa	zeledon4		
4341	736	5	que	that.CONJ			HEN	spa	zeledon4		
4342	736	6	todo	all.ADJ.M.SG			HEN	spa	zeledon4		
4343	736	7	lo	the.DET.DEF.NT.SG			HEN	spa	zeledon4		
4344	736	8	que	that.PRON.REL			HEN	spa	zeledon4		
4345	736	9	tú	you.PRON.SUB.MF.2S			HEN	spa	zeledon4		
4346	736	10	pidas	request.V.2S.SUBJ.PRES			HEN	spa	zeledon4		
4347	736	11	hay	there_is.V.3S.PRES			HEN	spa	zeledon4		
4348	736	12	que	that.CONJ			HEN	spa	zeledon4		
4349	736	13	dártelo	give.V.INFIN.PRECLITIC+TE[PRON.MF.2S] LO[PRON.M.3S]			HEN	spa	zeledon4		
4350	736	14	.				HEN	999	zeledon4		
4351	737	1	me	me.PRON.OBL.MF.1S			HEN	spa	zeledon4		
4352	737	2	entiendes	understand.V.2S.PRES			HEN	spa	zeledon4		
4353	737	3	?				HEN	999	zeledon4		
4354	738	1	bueno	well.ADJ.M.SG.[or].well.E			ETH	spa	zeledon4		
4355	738	2	tal	such.ADJ.MF.SG			ETH	spa	zeledon4		
4356	738	3	vez	time.N.F.SG			ETH	spa	zeledon4		
4357	738	4	.				ETH	999	zeledon4		
4358	739	1	entonces	then.ADV			HEN	spa	zeledon4		
4359	739	2	yo	I.PRON.SUB.MF.1S			HEN	spa	zeledon4		
